ano_agricola,dsc_safra_previsao,uf,produto,id_produto,dsc_levantamento,id_levantamento,area_plantada_mil_ha,producao_mil_t,producao_acucar_mil_t,producao_etanol_anidro_mil_l,producao_etanol_hidratado_mil_l,producao_etanol_total_mil_l,produtcao_atr_kg_t
2024/25,UNICA,PB,CANA DE ACUCAR,4238,2º LEV,2,129.3,8053.3,367.2,207709.0,129928.0,337637.0,123.3
2024/25,UNICA,PB,CANA DE ACUCAR,4238,3º LEV,3,129.1,7942.4,260.4,184361.0,183206.0,367567.0,126.1
2024/25,UNICA,PB,CANA DE ACUCAR,4238,4º LEV,4,127.3,7486.6,308.0,174467.0,157745.0,332212.0,129.5
2024/25,UNICA,PE,CANA DE ACUCAR,4238,1º LEV,1,221.4,13199.5,984.3,148972.5,160107.0,309079.5,124.3
2024/25,UNICA,PE,CANA DE ACUCAR,4238,2º LEV,2,245.0,14814.6,1191.3,130223.0,195617.0,325840.0,126.8
2024/25,UNICA,PE,CANA DE ACUCAR,4238,3º LEV,3,247.5,14924.6,1206.2,122842.0,192905.0,315747.0,130.8
2024/25,UNICA,PE,CANA DE ACUCAR,4238,4º LEV,4,242.0,14334.5,1180.7,138315.3,199337.5,337652.8,133.1
2024/25,UNICA,PI,CANA DE ACUCAR,4238,1º LEV,1,20.3,1299.6,112.5,18681.0,8006.0,26687.0,131.4
2024/25,UNICA,PI,CANA DE ACUCAR,4238,2º LEV,2,20.4,1250.0,112.5,18681.0,8006.0,26687.0,131.0
2024/25,UNICA,PI,CANA DE ACUCAR,4238,3º LEV,3,20.2,1120.0,82.7,8608.0,21022.0,29630.0,131.5
2024/25,UNICA,PI,CANA DE ACUCAR,4238,4º LEV,4,21.5,1292.0,111.1,15369.0,15369.0,30738.0,131.0
2024/25,UNICA,PR,CANA DE ACUCAR,4238,1º LEV,1,522.6,37000.1,2962.3,688263.6,507970.3,1196233.9,132.1
2024/25,UNICA,PR,CANA DE ACUCAR,4238,2º LEV,2,488.3,34206.3,2616.8,557803.9,541926.9,1099730.8,130.0
2024/25,UNICA,PR,CANA DE ACUCAR,4238,3º LEV,3,491.5,33759.1,2624.6,547633.9,539373.9,1087007.8,131.2
2024/25,UNICA,PR,CANA DE ACUCAR,4238,4º LEV,4,497.1,35719.6,2760.7,554083.5,624697.9,1178781.4,131.7
2024/25,UNICA,RJ,CANA DE ACUCAR,4238,1º LEV,1,35.0,1772.2,60.0,0.0,87500.0,87500.0,123.4
2024/25,UNICA,RJ,CANA DE ACUCAR,4238,2º LEV,2,36.1,1965.4,61.6,0.0,99455.0,99455.0,123.4
2024/25,UNICA,RJ,CANA DE ACUCAR,4238,3º LEV,3,35.0,1662.0,44.3,0.0,105852.0,105852.0,130.5
2024/25,UNICA,RJ,CANA DE ACUCAR,4238,4º LEV,4,35.0,1751.4,48.0,0.0,100500.0,100500.0,130.5
2024/25,UNICA,RN,CANA DE ACUCAR,4238,1º LEV,1,66.7,3649.3,218.7,39155.0,100268.6,139423.6,126.7
2024/25,UNICA,RN,CANA DE ACUCAR,4238,2º LEV,2,70.3,3769.9,230.8,39155.0,93338.9,132493.9,127.3
2024/25,UNICA,RN,CANA DE ACUCAR,4238,3º LEV,3,70.3,3769.9,305.7,37516.0,89908.9,127424.9,127.3
2024/25,UNICA,RN,CANA DE ACUCAR,4238,4º LEV,4,81.6,4092.8,251.4,18878.0,125112.0,143990.0,127.9
2024/25,UNICA,SE,CANA DE ACUCAR,4238,1º LEV,1,45.2,2580.8,133.5,17400.0,93739.0,111139.0,124.4
2024/25,UNICA,SE,CANA DE ACUCAR,4238,2º LEV,2,45.4,2703.8,136.0,18000.0,112000.0,130000.0,125.2
2024/25,UNICA,SE,CANA DE ACUCAR,4238,3º LEV,3,45.6,2244.2,122.4,16200.0,87320.0,103520.0,130.2
2024/25,UNICA,SE,CANA DE ACUCAR,4238,4º LEV,4,44.8,2139.3,121.4,15000.0,82500.0,97500.0,129.8
2024/25,UNICA,SP,CANA DE ACUCAR,4238,1º LEV,1,4308.1,355090.9,27728.2,6162300.4,5949194.9,12111495.3,136.9
2024/25,UNICA,SP,CANA DE ACUCAR,4238,2º LEV,2,4305.4,356189.5,27280.5,5880671.0,7324455.8,13205126.8,135.8
2024/25,UNICA,SP,CANA DE ACUCAR,4238,3º LEV,3,4346.0,348167.0,26035.9,5849579.6,7642594.6,13492174.2,139.1
2024/25,UNICA,SP,CANA DE ACUCAR,4238,4º LEV,4,4413.2,353547.4,26035.9,5347010.9,8200780.7,13547791.5,139.1
2024/25,UNICA,TO,CANA DE ACUCAR,4238,1º LEV,1,28.9,2207.5,0.0,115000.0,84885.0,199885.0,129.8
2024/25,UNICA,TO,CANA DE ACUCAR,4238,2º LEV,2,29.0,2430.0,0.0,115000.0,87152.0,202152.0,128.0
2024/25,UNICA,TO,CANA DE ACUCAR,4238,3º LEV,3,29.1,2429.0,0.0,107427.0,95578.0,203005.0,128.0
2024/25,UNICA,TO,CANA DE ACUCAR,4238,4º LEV,4,30.5,2576.0,0.0,100000.0,114250.0,214250.0,126.0
2025/26,UNICA,AL,CANA DE ACUCAR,4238,1º LEV,1,292.5,17799.2,1648.3,210046.9,237483.7,447530.6,137.2
2025/26,UNICA,AL,CANA DE ACUCAR,4238,2º LEV,2,294.8,17567.7,1600.0,211062.0,261606.1,472668.1,137.2
2025/26,UNICA,AL,CANA DE ACUCAR,4238,3º LEV,3,293.1,18232.0,1539.5,188717.0,238304.2,427021.2,130.2
2025/26,UNICA,AM,CANA DE ACUCAR,4238,1º LEV,1,3.8,321.4,21.0,0.0,8104.0,8104.0,124.4
2025/26,UNICA,AM,CANA DE ACUCAR,4238,2º LEV,2,3.6,302.1,16.4,0.0,6376.0,6376.0,108.0
2025/26,UNICA,AM,CANA DE ACUCAR,4238,3º LEV,3,3.7,325.0,19.9,0.0,7069.0,7069.0,110.0
2025/26,UNICA,BA,CANA DE ACUCAR,4238,1º LEV,1,76.9,6489.5,287.2,145700.0,189956.0,335656.0,135.3
2025/26,UNICA,BA,CANA DE ACUCAR,4238,2º LEV,2,76.8,6873.7,231.4,166815.0,228448.0,395263.0,131.7
2025/26,UNICA,BA,CANA DE ACUCAR,4238,3º LEV,3,76.9,6362.9,147.7,136500.0,213685.0,350185.0,126.9
2025/26,UNICA,ES,CANA DE ACUCAR,4238,1º LEV,1,55.7,3151.2,189.6,93030.0,38074.0,131104.0,125.6
2025/26,UNICA,ES,CANA DE ACUCAR,4238,2º LEV,2,56.7,3344.9,196.5,90774.0,35114.0,125888.0,125.6
2025/26,UNICA,ES,CANA DE ACUCAR,4238,3º LEV,3,56.7,3501.8,198.0,94764.0,29000.0,123764.0,121.0
2025/26,UNICA,GO,CANA DE ACUCAR,4238,1º LEV,1,1000.8,80784.7,3033.2,1205576.0,3658842.0,4864418.0,137.7
2025/26,UNICA,GO,CANA DE ACUCAR,4238,2º LEV,2,999.9,79435.5,2900.7,1209398.0,3612608.0,4822006.0,134.8
2025/26,UNICA,GO,CANA DE ACUCAR,4238,3º LEV,3,1027.9,80426.1,2793.0,1250067.3,3586577.8,4836645.1,133.8
2025/26,UNICA,MA,CANA DE ACUCAR,4238,1º LEV,1,29.3,2164.6,28.6,159150.3,20765.7,179916.0,133.9
2025/26,UNICA,MA,CANA DE ACUCAR,4238,2º LEV,2,29.8,2204.9,28.4,147648.4,19869.1,167517.5,136.6
2025/26,UNICA,MA,CANA DE ACUCAR,4238,3º LEV,3,30.9,2161.8,24.5,139931.0,22860.0,162791.0,135.5
2025/26,UNICA,MG,CANA DE ACUCAR,4238,1º LEV,1,1023.8,82468.5,6116.2,1390142.0,1879038.8,3269180.8,141.3
2025/26,UNICA,MG,CANA DE ACUCAR,4238,2º LEV,2,1019.7,81415.9,6026.6,1298963.9,1701454.2,3000418.1,134.6
2025/26,UNICA,MG,CANA DE ACUCAR,4238,3º LEV,3,1036.5,79646.3,5653.5,1228081.0,1573278.5,2801359.6,132.6
2025/26,UNICA,MS,CANA DE ACUCAR,4238,1º LEV,1,693.8,49426.6,2699.2,776550.2,1903811.2,2680361.5,136.6
2025/26,UNICA,MS,CANA DE ACUCAR,4238,2º LEV,2,704.2,52436.4,2562.9,833961.2,1997567.4,2831528.6,132.4
2025/26,UNICA,MS,CANA DE ACUCAR,4238,3º LEV,3,715.9,52381.8,2504.8,956269.1,1806300.6,2762569.7,132.2
2025/26,UNICA,MT,CANA DE ACUCAR,4238,1º LEV,1,218.0,18152.6,615.4,425677.8,678519.5,1104197.3,136.1
2025/26,UNICA,MT,CANA DE ACUCAR,4238,2º LEV,2,216.8,18139.8,615.4,435385.0,695835.6,1131220.6,133.0
2025/26,UNICA,MT,CANA DE ACUCAR,4238,3º LEV,3,217.1,18222.5,605.7,424429.2,741435.2,1165864.3,132.8
2025/26,UNICA,PA,CANA DE ACUCAR,4238,1º LEV,1,16.7,1329.8,76.7,38247.0,12045.0,50292.0,128.3
2025/26,UNICA,PA,CANA DE ACUCAR,4238,2º LEV,2,17.6,1368.0,76.7,38247.0,12045.0,50292.0,130.0
2025/26,UNICA,PA,CANA DE ACUCAR,4238,3º LEV,3,17.8,1489.3,82.7,41941.0,13597.0,55538.0,130.0
2025/26,UNICA,PB,CANA DE ACUCAR,4238,1º LEV,1,127.1,7635.5,347.9,174467.0,157745.0,332212.0,125.5
2025/26,UNICA,PB,CANA DE ACUCAR,4238,2º LEV,2,126.8,7313.0,320.6,182921.0,159399.0,342320.0,125.5
2025/26,UNICA,PB,CANA DE ACUCAR,4238,3º LEV,3,126.0,7249.8,320.6,151954.0,206603.0,358557.0,124.5
2025/26,UNICA,PE,CANA DE ACUCAR,4238,1º LEV,1,242.0,14648.0,1180.7,138315.3,199337.5,337652.8,129.5
2025/26,UNICA,PE,CANA DE ACUCAR,4238,2º LEV,2,232.5,13770.6,1066.4,130569.0,225015.3,355584.3,129.5
2025/26,UNICA,PE,CANA DE ACUCAR,4238,3º LEV,3,234.5,13800.5,1063.2,130523.0,209536.0,340059.0,131.3
2025/26,UNICA,PI,CANA DE ACUCAR,4238,1º LEV,1,21.5,1230.3,111.1,15369.0,15369.0,30738.0,126.4
2025/26,UNICA,PI,CANA DE ACUCAR,4238,2º LEV,2,20.5,1169.3,111.1,15369.0,15369.0,30738.0,131.5
2025/26,UNICA,PI,CANA DE ACUCAR,4238,3º LEV,3,20.6,1038.6,111.1,11520.3,19217.7,30738.0,131.0
2025/26,UNICA,PR,CANA DE ACUCAR,4238,1º LEV,1,497.1,34365.0,2760.7,554083.5,624697.9,1178781.4,133.7
2025/26,UNICA,PR,CANA DE ACUCAR,4238,2º LEV,2,498.0,35244.7,2860.4,560728.0,585651.8,1146379.8,129.8
2025/26,UNICA,PR,CANA DE ACUCAR,4238,3º LEV,3,499.7,36198.2,2859.0,545614.2,628503.9,1174118.2,131.5
2025/26,UNICA,RJ,CANA DE ACUCAR,4238,1º LEV,1,35.0,1661.7,48.0,0.0,100500.0,100500.0,124.2
2025/26,UNICA,RJ,CANA DE ACUCAR,4238,2º LEV,2,36.6,1844.2,55.7,0.0,100912.0,100912.0,124.2
2025/26,UNICA,RJ,CANA DE ACUCAR,4238,3º LEV,3,34.4,1694.0,22.4,0.0,105300.0,105300.0,113.4
2025/26,UNICA,RN,CANA DE ACUCAR,4238,1º LEV,1,81.6,4253.6,251.4,18878.0,125112.0,143990.0,126.9
2025/26,UNICA,RN,CANA DE ACUCAR,4238,2º LEV,2,81.6,4253.6,251.4,18878.0,125112.0,143990.0,129.8
2025/26,UNICA,RN,CANA DE ACUCAR,4238,3º LEV,3,81.6,4092.8,251.4,18878.0,125112.0,143990.0,130.5
2025/26,UNICA,SE,CANA DE ACUCAR,4238,1º LEV,1,44.8,2094.1,121.4,15000.0,82500.0,97500.0,130.2
2025/26,UNICA,SE,CANA DE ACUCAR,4238,2º LEV,2,44.8,2094.1,119.7,14700.0,82386.0,97086.0,130.2
2025/26,UNICA,SE,CANA DE ACUCAR,4238,3º LEV,3,44.5,2122.8,119.7,14700.0,82386.0,97086.0,130.0
2025/26,UNICA,SP,CANA DE ACUCAR,4238,1º LEV,1,4302.1,332907.5,26338.3,5915668.7,6689188.0,12604856.7,141.8
2025/26,UNICA,SP,CANA DE ACUCAR,4238,2º LEV,2,4358.1,337897.9,25421.5,5321442.8,6048407.4,11369850.2,134.1
2025/26,UNICA,SP,CANA DE ACUCAR,4238,3º LEV,3,4425.4,335312.8,26701.7,5060985.4,6382231.6,11443217.0,134.9
2025/26,UNICA,TO,CANA DE ACUCAR,4238,1º LEV,1,30.5,2554.4,0.0,100000.0,114250.0,214250.0,123.1
2025/26,UNICA,TO,CANA DE ACUCAR,4238,2º LEV,2,30.9,2143.7,0.0,96540.0,78758.0,175298.0,119.0
2025/26,UNICA,TO,CANA DE ACUCAR,4238,3º LEV,3,31.6,2186.3,0.0,80035.3,85504.1,165539.4,128.0
